/Graph
Time (s),posX (Meters),posY (Meters),posZ (Meters)
437.20001,+7.9499e-01,-6.2079e-01,+1.9216e-02
437.25000,+7.9469e-01,-6.2115e-01,+1.9220e-02
437.29996,+7.9441e-01,-6.2150e-01,+1.9221e-02
437.34998,+7.9412e-01,-6.2186e-01,+1.9210e-02
437.39999,+7.9381e-01,-6.2226e-01,+1.9217e-02
437.44998,+7.9348e-01,-6.2263e-01,+1.9231e-02
437.49997,+7.9324e-01,-6.2303e-01,+1.9217e-02
437.54999,+7.9297e-01,-6.2338e-01,+1.9223e-02
437.60001,+7.9269e-01,-6.2379e-01,+1.9212e-02
437.64999,+7.9240e-01,-6.2417e-01,+1.9231e-02
437.69998,+7.9213e-01,-6.2454e-01,+1.9225e-02
437.75000,+7.9184e-01,-6.2489e-01,+1.9221e-02
437.80002,+7.9159e-01,-6.2523e-01,+1.9222e-02
437.84998,+7.9132e-01,-6.2558e-01,+1.9229e-02
437.89996,+7.9100e-01,-6.2593e-01,+1.9229e-02
437.94998,+7.9072e-01,-6.2630e-01,+1.9219e-02
438.00000,+7.9045e-01,-6.2668e-01,+1.9226e-02
438.04999,+7.9018e-01,-6.2705e-01,+1.9214e-02
438.09998,+7.8991e-01,-6.2741e-01,+1.9221e-02
438.14999,+7.8962e-01,-6.2779e-01,+1.9224e-02
438.20001,+7.8934e-01,-6.2816e-01,+1.9222e-02
438.25000,+7.8909e-01,-6.2853e-01,+1.9216e-02
438.29996,+7.8883e-01,-6.2888e-01,+1.9218e-02
438.34998,+7.8855e-01,-6.2927e-01,+1.9225e-02
438.39999,+7.8830e-01,-6.2966e-01,+1.9219e-02
438.44998,+7.8805e-01,-6.3004e-01,+1.9220e-02
438.49997,+7.8778e-01,-6.3038e-01,+1.9223e-02
438.54999,+7.8750e-01,-6.3074e-01,+1.9223e-02
438.60001,+7.8718e-01,-6.3114e-01,+1.9228e-02
438.64999,+7.8686e-01,-6.3152e-01,+1.9237e-02
438.69998,+7.8660e-01,-6.3185e-01,+1.9223e-02
438.75000,+7.8633e-01,-6.3217e-01,+1.9227e-02
438.80002,+7.8604e-01,-6.3258e-01,+1.9224e-02
438.84998,+7.8571e-01,-6.3296e-01,+1.9224e-02
438.89996,+7.8538e-01,-6.3332e-01,+1.9224e-02
438.94998,+7.8506e-01,-6.3365e-01,+1.9225e-02
439.00000,+7.8405e-01,-6.3496e-01,+1.9223e-02
439.04999,+7.8363e-01,-6.3546e-01,+1.9211e-02
439.09998,+7.8336e-01,-6.3579e-01,+1.9211e-02
439.14999,+7.8306e-01,-6.3616e-01,+1.9221e-02
439.20001,+7.8275e-01,-6.3651e-01,+1.9226e-02
439.25000,+7.8253e-01,-6.3690e-01,+1.9226e-02
439.29996,+7.8224e-01,-6.3730e-01,+1.9223e-02
439.34998,+7.8196e-01,-6.3771e-01,+1.9215e-02
439.39999,+7.8171e-01,-6.3803e-01,+1.9214e-02
439.44998,+7.8066e-01,-6.3933e-01,+1.9215e-02
439.49997,+7.8029e-01,-6.3980e-01,+1.9215e-02
439.54999,+7.8002e-01,-6.4016e-01,+1.9212e-02
439.60001,+7.7972e-01,-6.4056e-01,+1.9209e-02
439.64999,+7.7941e-01,-6.4092e-01,+1.9215e-02
439.69998,+7.7914e-01,-6.4124e-01,+1.9221e-02
439.75000,+7.7887e-01,-6.4158e-01,+1.9218e-02
439.80002,+7.7855e-01,-6.4197e-01,+1.9218e-02
439.84998,+7.7823e-01,-6.4235e-01,+1.9217e-02
439.89996,+7.7794e-01,-6.4272e-01,+1.9229e-02
439.94998,+7.7762e-01,-6.4306e-01,+1.9225e-02
440.00000,+7.7730e-01,-6.4338e-01,+1.9218e-02
440.04999,+7.7701e-01,-6.4370e-01,+1.9213e-02
440.09998,+7.7667e-01,-6.4407e-01,+1.9213e-02
440.14999,+7.7633e-01,-6.4445e-01,+1.9217e-02
440.20001,+7.7604e-01,-6.4478e-01,+1.9215e-02
440.25000,+7.7573e-01,-6.4511e-01,+1.9222e-02
440.29996,+7.7537e-01,-6.4553e-01,+1.9225e-02
440.34998,+7.7509e-01,-6.4592e-01,+1.9216e-02
440.39999,+7.7484e-01,-6.4625e-01,+1.9214e-02
440.44998,+7.7453e-01,-6.4670e-01,+1.9214e-02
440.49997,+7.7422e-01,-6.4709e-01,+1.9212e-02
440.54999,+7.7395e-01,-6.4741e-01,+1.9217e-02
440.60001,+7.7361e-01,-6.4779e-01,+1.9236e-02
440.64999,+7.7331e-01,-6.4820e-01,+1.9214e-02
440.69998,+7.7302e-01,-6.4859e-01,+1.9219e-02
440.75000,+7.7272e-01,-6.4896e-01,+1.9225e-02
440.80002,+7.7243e-01,-6.4931e-01,+1.9220e-02
440.84998,+7.7209e-01,-6.4971e-01,+1.9221e-02
440.89996,+7.7177e-01,-6.5011e-01,+1.9220e-02
440.94998,+7.7146e-01,-6.5049e-01,+1.9230e-02
441.00000,+7.7114e-01,-6.5084e-01,+1.9219e-02
441.04999,+7.7085e-01,-6.5119e-01,+1.9222e-02
441.09998,+7.7053e-01,-6.5159e-01,+1.9226e-02
441.14999,+7.7022e-01,-6.5196e-01,+1.9227e-02
441.20001,+7.6992e-01,-6.5234e-01,+1.9233e-02
441.25000,+7.6956e-01,-6.5266e-01,+1.9228e-02
441.29996,+7.6924e-01,-6.5299e-01,+1.9216e-02
441.34998,+7.6891e-01,-6.5332e-01,+1.9212e-02
441.39999,+7.6855e-01,-6.5371e-01,+1.9216e-02
441.44998,+7.6819e-01,-6.5407e-01,+1.9223e-02
441.49997,+7.6790e-01,-6.5437e-01,+1.9217e-02
441.54999,+7.6757e-01,-6.5473e-01,+1.9214e-02
441.60001,+7.6721e-01,-6.5513e-01,+1.9208e-02
441.64999,+7.6692e-01,-6.5544e-01,+1.9215e-02
441.69998,+7.6661e-01,-6.5582e-01,+1.9218e-02
441.75000,+7.6627e-01,-6.5622e-01,+1.9225e-02
441.80002,+7.6597e-01,-6.5657e-01,+1.9220e-02
441.84998,+7.6571e-01,-6.5691e-01,+1.9234e-02
441.89996,+7.6540e-01,-6.5733e-01,+1.9225e-02
441.94998,+7.6504e-01,-6.5773e-01,+1.9233e-02
442.00000,+7.6468e-01,-6.5807e-01,+1.9214e-02
442.04999,+7.6439e-01,-6.5836e-01,+1.9218e-02
442.09998,+7.6405e-01,-6.5873e-01,+1.9209e-02
442.14999,+7.6372e-01,-6.5914e-01,+1.9213e-02
442.20001,+7.6344e-01,-6.5948e-01,+1.9221e-02
442.25000,+7.6316e-01,-6.5981e-01,+1.9221e-02
442.29996,+7.6284e-01,-6.6022e-01,+1.9226e-02
442.34998,+7.6249e-01,-6.6062e-01,+1.9226e-02
442.39999,+7.6221e-01,-6.6093e-01,+1.9233e-02
442.44998,+7.6202e-01,-6.6131e-01,+1.9235e-02
442.49997,+7.6170e-01,-6.6172e-01,+1.9231e-02
442.54999,+7.6140e-01,-6.6199e-01,+1.9218e-02
442.60001,+7.6111e-01,-6.6231e-01,+1.9207e-02
442.64999,+7.6077e-01,-6.6267e-01,+1.9208e-02
442.69998,+7.6047e-01,-6.6300e-01,+1.9216e-02
442.75000,+7.6019e-01,-6.6329e-01,+1.9221e-02
442.80002,+7.5988e-01,-6.6361e-01,+1.9219e-02
442.84998,+7.5954e-01,-6.6395e-01,+1.9219e-02
442.89996,+7.5924e-01,-6.6430e-01,+1.9216e-02
442.94998,+7.5897e-01,-6.6457e-01,+1.9221e-02
443.00000,+7.5867e-01,-6.6490e-01,+1.9217e-02
443.04999,+7.5834e-01,-6.6524e-01,+1.9223e-02
443.09998,+7.5803e-01,-6.6557e-01,+1.9223e-02
443.14999,+7.5777e-01,-6.6589e-01,+1.9216e-02
443.20001,+7.5751e-01,-6.6617e-01,+1.9213e-02
443.25000,+7.5719e-01,-6.6653e-01,+1.9211e-02
443.29996,+7.5688e-01,-6.6687e-01,+1.9217e-02
443.34998,+7.5658e-01,-6.6722e-01,+1.9229e-02
443.39999,+7.5629e-01,-6.6754e-01,+1.9215e-02
443.44998,+7.5602e-01,-6.6787e-01,+1.9214e-02
443.49997,+7.5576e-01,-6.6822e-01,+1.9216e-02
443.54999,+7.5548e-01,-6.6860e-01,+1.9223e-02
443.60001,+7.5518e-01,-6.6899e-01,+1.9213e-02
443.64999,+7.5488e-01,-6.6941e-01,+1.9221e-02
443.69998,+7.5459e-01,-6.6982e-01,+1.9217e-02
443.75000,+7.5432e-01,-6.7021e-01,+1.9215e-02
443.80002,+7.5407e-01,-6.7054e-01,+1.9220e-02
443.84998,+7.5336e-01,-6.7139e-01,+1.9217e-02
443.89996,+7.5298e-01,-6.7182e-01,+1.9214e-02
443.94998,+7.5272e-01,-6.7216e-01,+1.9216e-02
444.00000,+7.5240e-01,-6.7255e-01,+1.9215e-02
444.04999,+7.5209e-01,-6.7295e-01,+1.9220e-02
444.09998,+7.5179e-01,-6.7336e-01,+1.9228e-02
444.14999,+7.5147e-01,-6.7374e-01,+1.9221e-02
444.20001,+7.5116e-01,-6.7411e-01,+1.9225e-02
444.25000,+7.5084e-01,-6.7442e-01,+1.9215e-02
444.29996,+7.5054e-01,-6.7471e-01,+1.9217e-02
444.34998,+7.4945e-01,-6.7597e-01,+1.9212e-02
444.39999,+7.4903e-01,-6.7646e-01,+1.9216e-02
444.44998,+7.4874e-01,-6.7676e-01,+1.9205e-02
444.49997,+7.4842e-01,-6.7715e-01,+1.9216e-02
444.54999,+7.4777e-01,-6.7800e-01,+1.9218e-02
444.60001,+7.4703e-01,-6.7892e-01,+1.9206e-02
444.64999,+7.4630e-01,-6.7972e-01,+1.9211e-02
444.69998,+7.4587e-01,-6.8013e-01,+1.9210e-02
444.75000,+7.4557e-01,-6.8043e-01,+1.9208e-02
444.80002,+7.4522e-01,-6.8081e-01,+1.9216e-02
444.84998,+7.4492e-01,-6.8111e-01,+1.9215e-02
444.89996,+7.4467e-01,-6.8140e-01,+1.9219e-02
444.94998,+7.4435e-01,-6.8174e-01,+1.9218e-02
445.00000,+7.4404e-01,-6.8207e-01,+1.9230e-02
445.04999,+7.4371e-01,-6.8241e-01,+1.9218e-02
445.09998,+7.4342e-01,-6.8274e-01,+1.9222e-02
445.14999,+7.4312e-01,-6.8304e-01,+1.9226e-02
445.20001,+7.4283e-01,-6.8334e-01,+1.9223e-02
445.25000,+7.4254e-01,-6.8364e-01,+1.9220e-02
445.29996,+7.4226e-01,-6.8393e-01,+1.9217e-02
445.34998,+7.4192e-01,-6.8427e-01,+1.9225e-02
445.39999,+7.4160e-01,-6.8463e-01,+1.9220e-02
445.44998,+7.4133e-01,-6.8492e-01,+1.9227e-02
445.49997,+7.4104e-01,-6.8524e-01,+1.9223e-02
445.54999,+7.4069e-01,-6.8560e-01,+1.9228e-02
445.60001,+7.4042e-01,-6.8593e-01,+1.9222e-02
445.64999,+7.4019e-01,-6.8625e-01,+1.9230e-02
445.69998,+7.3993e-01,-6.8658e-01,+1.9219e-02
445.75000,+7.3962e-01,-6.8696e-01,+1.9217e-02
445.80002,+7.3937e-01,-6.8730e-01,+1.9216e-02
445.84998,+7.3914e-01,-6.8761e-01,+1.9221e-02
445.89996,+7.3883e-01,-6.8798e-01,+1.9220e-02
445.94998,+7.3851e-01,-6.8834e-01,+1.9218e-02
446.00000,+7.3820e-01,-6.8869e-01,+1.9216e-02
446.04999,+7.3789e-01,-6.8905e-01,+1.9217e-02
446.09998,+7.3759e-01,-6.8940e-01,+1.9218e-02
446.14999,+7.3727e-01,-6.8973e-01,+1.9221e-02
446.20001,+7.3697e-01,-6.9006e-01,+1.9222e-02
446.25000,+7.3669e-01,-6.9038e-01,+1.9227e-02
446.29996,+7.3643e-01,-6.9071e-01,+1.9216e-02
446.34998,+7.3612e-01,-6.9108e-01,+1.9212e-02
446.39999,+7.3580e-01,-6.9144e-01,+1.9216e-02
446.44998,+7.3552e-01,-6.9179e-01,+1.9218e-02
446.49997,+7.3532e-01,-6.9211e-01,+1.9225e-02
446.54999,+7.3502e-01,-6.9247e-01,+1.9222e-02
446.60001,+7.3470e-01,-6.9285e-01,+1.9224e-02
446.64999,+7.3443e-01,-6.9316e-01,+1.9220e-02
446.69998,+7.3417e-01,-6.9347e-01,+1.9230e-02
446.75000,+7.3387e-01,-6.9381e-01,+1.9218e-02
446.80002,+7.3357e-01,-6.9415e-01,+1.9215e-02
446.84998,+7.3326e-01,-6.9452e-01,+1.9215e-02
446.89996,+7.3297e-01,-6.9490e-01,+1.9221e-02
446.94998,+7.3269e-01,-6.9524e-01,+1.9214e-02
447.00000,+7.3244e-01,-6.9556e-01,+1.9226e-02
447.04999,+7.3214e-01,-6.9591e-01,+1.9219e-02
447.09998,+7.3182e-01,-6.9630e-01,+1.9225e-02
447.14999,+7.3151e-01,-6.9660e-01,+1.9231e-02
447.20001,+7.3125e-01,-6.9691e-01,+1.9231e-02
447.25000,+7.3093e-01,-6.9728e-01,+1.9244e-02
447.29996,+7.3056e-01,-6.9766e-01,+1.9226e-02
447.34998,+7.3025e-01,-6.9798e-01,+1.9229e-02
447.39999,+7.2998e-01,-6.9830e-01,+1.9221e-02
447.44998,+7.2964e-01,-6.9862e-01,+1.9222e-02
447.49997,+7.2930e-01,-6.9900e-01,+1.9229e-02
447.54999,+7.2894e-01,-6.9935e-01,+1.9222e-02
447.60001,+7.2862e-01,-6.9965e-01,+1.9217e-02
447.64999,+7.2830e-01,-6.9994e-01,+1.9224e-02
447.69998,+7.2794e-01,-7.0029e-01,+1.9221e-02
447.75000,+7.2678e-01,-7.0150e-01,+1.9211e-02
447.80002,+7.2633e-01,-7.0196e-01,+1.9212e-02
447.84998,+7.2603e-01,-7.0225e-01,+1.9216e-02
447.89996,+7.2569e-01,-7.0261e-01,+1.9213e-02
447.94998,+7.2535e-01,-7.0297e-01,+1.9217e-02
448.00000,+7.2505e-01,-7.0327e-01,+1.9234e-02
448.04999,+7.2473e-01,-7.0366e-01,+1.9208e-02
448.09998,+7.2400e-01,-7.0445e-01,+1.9214e-02
448.14999,+7.2361e-01,-7.0483e-01,+1.9204e-02
448.20001,+7.2327e-01,-7.0514e-01,+1.9209e-02
448.25000,+7.2290e-01,-7.0551e-01,+1.9215e-02
448.29996,+7.2258e-01,-7.0582e-01,+1.9217e-02
448.34998,+7.2226e-01,-7.0611e-01,+1.9228e-02
448.39999,+7.2192e-01,-7.0654e-01,+1.9224e-02
448.44998,+7.2073e-01,-7.0776e-01,+1.9209e-02
448.49997,+7.2028e-01,-7.0823e-01,+1.9207e-02
448.54999,+7.1997e-01,-7.0854e-01,+1.9211e-02
448.60001,+7.1959e-01,-7.0894e-01,+1.9210e-02
448.64999,+7.1929e-01,-7.0925e-01,+1.9215e-02
448.69998,+7.1897e-01,-7.0959e-01,+1.9210e-02
448.75000,+7.1862e-01,-7.0999e-01,+1.9211e-02
448.80002,+7.1831e-01,-7.1034e-01,+1.9211e-02
448.84998,+7.1801e-01,-7.1067e-01,+1.9216e-02
448.89996,+7.1767e-01,-7.1103e-01,+1.9217e-02
448.94998,+7.1729e-01,-7.1140e-01,+1.9219e-02
449.00000,+7.1697e-01,-7.1171e-01,+1.9227e-02
449.04999,+7.1664e-01,-7.1206e-01,+1.9221e-02
449.09998,+7.1633e-01,-7.1249e-01,+1.9120e-02
449.14999,+7.1594e-01,-7.1276e-01,+1.9163e-02
449.20001,+7.1561e-01,-7.1309e-01,+1.9166e-02
449.25000,+7.1442e-01,-7.1429e-01,+1.9186e-02
449.29996,+7.1309e-01,-7.1561e-01,+1.9193e-02
449.34998,+7.1224e-01,-7.1647e-01,+1.9179e-02
449.39999,+7.1185e-01,-7.1683e-01,+1.9194e-02
449.44998,+7.1060e-01,-7.1803e-01,+1.9191e-02
449.49997,+7.1017e-01,-7.1844e-01,+1.9190e-02
449.54999,+7.0984e-01,-7.1876e-01,+1.9189e-02
449.60001,+7.0948e-01,-7.1910e-01,+1.9186e-02
449.64999,+7.0917e-01,-7.1941e-01,+1.9189e-02
449.69998,+7.0884e-01,-7.1974e-01,+1.9194e-02
449.75000,+7.0849e-01,-7.2006e-01,+1.9193e-02
449.80002,+7.0814e-01,-7.2040e-01,+1.9195e-02
449.84998,+7.0781e-01,-7.2071e-01,+1.9190e-02
449.89996,+7.0750e-01,-7.2100e-01,+1.9198e-02
449.94998,+7.0715e-01,-7.2133e-01,+1.9202e-02
450.00000,+7.0677e-01,-7.2168e-01,+1.9212e-02
450.04999,+7.0648e-01,-7.2195e-01,+1.9214e-02
450.09998,+7.0610e-01,-7.2227e-01,+1.9211e-02
450.14999,+7.0575e-01,-7.2261e-01,+1.9224e-02
450.20001,+7.0543e-01,-7.2290e-01,+1.9230e-02
450.25000,+7.0507e-01,-7.2318e-01,+1.9225e-02
450.29996,+7.0468e-01,-7.2356e-01,+1.9220e-02
450.34998,+7.0432e-01,-7.2388e-01,+1.9219e-02
450.39999,+7.0403e-01,-7.2417e-01,+1.9221e-02
450.44998,+7.0372e-01,-7.2447e-01,+1.9212e-02
450.49997,+7.0337e-01,-7.2484e-01,+1.9224e-02
450.54999,+7.0300e-01,-7.2517e-01,+1.9217e-02
450.60001,+7.0269e-01,-7.2547e-01,+1.9219e-02
450.64999,+7.0233e-01,-7.2578e-01,+1.9220e-02
450.69998,+7.0194e-01,-7.2614e-01,+1.9216e-02
450.75000,+7.0163e-01,-7.2642e-01,+1.9217e-02
450.80002,+7.0130e-01,-7.2671e-01,+1.9216e-02
450.84998,+7.0093e-01,-7.2700e-01,+1.9224e-02
450.89996,+7.0057e-01,-7.2733e-01,+1.9222e-02
450.94998,+7.0022e-01,-7.2767e-01,+1.9227e-02
451.00000,+6.9991e-01,-7.2795e-01,+1.9218e-02
451.04999,+6.9955e-01,-7.2826e-01,+1.9211e-02
451.09998,+6.9926e-01,-7.2856e-01,+1.9222e-02
451.14999,+6.9898e-01,-7.2885e-01,+1.9211e-02
451.20001,+6.9860e-01,-7.2921e-01,+1.9214e-02
451.25000,+6.9828e-01,-7.2953e-01,+1.9210e-02
451.29996,+6.9796e-01,-7.2984e-01,+1.9226e-02
451.34998,+6.9761e-01,-7.3020e-01,+1.9212e-02
451.39999,+6.9728e-01,-7.3050e-01,+1.9197e-02
451.44998,+6.9695e-01,-7.3082e-01,+1.9216e-02
451.49997,+6.9660e-01,-7.3114e-01,+1.9213e-02
451.54999,+6.9631e-01,-7.3144e-01,+1.9213e-02
451.60001,+6.9600e-01,-7.3174e-01,+1.9217e-02
451.64999,+6.9562e-01,-7.3208e-01,+1.9221e-02
451.69998,+6.9526e-01,-7.3240e-01,+1.9215e-02
451.75000,+6.9495e-01,-7.3269e-01,+1.9214e-02
451.80002,+6.9463e-01,-7.3299e-01,+1.9214e-02
451.84998,+6.9425e-01,-7.3332e-01,+1.9214e-02
451.89996,+6.9392e-01,-7.3363e-01,+1.9217e-02
451.94998,+6.9361e-01,-7.3389e-01,+1.9215e-02
452.00000,+6.9325e-01,-7.3422e-01,+1.9212e-02
452.04999,+6.9202e-01,-7.3535e-01,+1.9215e-02
452.09998,+6.9156e-01,-7.3579e-01,+1.9216e-02
452.14999,+6.9124e-01,-7.3610e-01,+1.9207e-02
452.20001,+6.9045e-01,-7.3684e-01,+1.9209e-02
452.25000,+6.9002e-01,-7.3724e-01,+1.9207e-02
452.29996,+6.8971e-01,-7.3751e-01,+1.9217e-02
452.34998,+6.8932e-01,-7.3786e-01,+1.9219e-02
452.39999,+6.8894e-01,-7.3822e-01,+1.9220e-02
452.44998,+6.8857e-01,-7.3855e-01,+1.9213e-02
452.49997,+6.8823e-01,-7.3884e-01,+1.9217e-02
452.54999,+6.8791e-01,-7.3913e-01,+1.9218e-02
452.60001,+6.8752e-01,-7.3948e-01,+1.9221e-02
452.64999,+6.8714e-01,-7.3986e-01,+1.9223e-02
452.69998,+6.8677e-01,-7.4018e-01,+1.9219e-02
452.75000,+6.8644e-01,-7.4049e-01,+1.9221e-02
452.80002,+6.8616e-01,-7.4081e-01,+1.9224e-02
452.84998,+6.8586e-01,-7.4112e-01,+1.9223e-02
452.89996,+6.8553e-01,-7.4147e-01,+1.9215e-02
452.94998,+6.8517e-01,-7.4181e-01,+1.9222e-02
453.00000,+6.8488e-01,-7.4212e-01,+1.9225e-02
453.04999,+6.8460e-01,-7.4239e-01,+1.9221e-02
453.09998,+6.8429e-01,-7.4274e-01,+1.9228e-02
453.14999,+6.8393e-01,-7.4308e-01,+1.9232e-02
453.20001,+6.8360e-01,-7.4337e-01,+1.9230e-02
453.25000,+6.8331e-01,-7.4365e-01,+1.9224e-02
453.29996,+6.8296e-01,-7.4399e-01,+1.9229e-02
453.34998,+6.8256e-01,-7.4437e-01,+1.9231e-02
453.39999,+6.8224e-01,-7.4467e-01,+1.9228e-02
453.44998,+6.8195e-01,-7.4495e-01,+1.9223e-02
453.49997,+6.8164e-01,-7.4521e-01,+1.9229e-02
453.54999,+6.8129e-01,-7.4554e-01,+1.9230e-02
453.60001,+6.8091e-01,-7.4586e-01,+1.9234e-02
453.64999,+6.8053e-01,-7.4619e-01,+1.9227e-02
453.69998,+6.8018e-01,-7.4644e-01,+1.9224e-02
453.75000,+6.7987e-01,-7.4668e-01,+1.9220e-02
453.80002,+6.7950e-01,-7.4696e-01,+1.9218e-02
453.84998,+6.7909e-01,-7.4726e-01,+1.9212e-02
453.89996,+6.7877e-01,-7.4751e-01,+1.9211e-02
453.94998,+6.7843e-01,-7.4777e-01,+1.9210e-02
454.00000,+6.7807e-01,-7.4809e-01,+1.9216e-02
454.04999,+6.7769e-01,-7.4840e-01,+1.9218e-02
454.09998,+6.7738e-01,-7.4866e-01,+1.9216e-02
454.14999,+6.7706e-01,-7.4892e-01,+1.9219e-02
454.20001,+6.7668e-01,-7.4926e-01,+1.9212e-02
454.25000,+6.7632e-01,-7.4958e-01,+1.9219e-02
454.29996,+6.7601e-01,-7.4982e-01,+1.9230e-02
454.34998,+6.7566e-01,-7.5014e-01,+1.9216e-02
454.39999,+6.7529e-01,-7.5050e-01,+1.9215e-02
454.44998,+6.7496e-01,-7.5078e-01,+1.9214e-02
454.49997,+6.7465e-01,-7.5106e-01,+1.9215e-02
454.54999,+6.7385e-01,-7.5177e-01,+1.9211e-02
454.60001,+6.7342e-01,-7.5211e-01,+1.9210e-02
454.64999,+6.7310e-01,-7.5239e-01,+1.9202e-02
454.69998,+6.7274e-01,-7.5275e-01,+1.9210e-02
454.75000,+6.7246e-01,-7.5303e-01,+1.9213e-02
454.80002,+6.7217e-01,-7.5332e-01,+1.9219e-02
454.84998,+6.7181e-01,-7.5366e-01,+1.9213e-02
454.89996,+6.7147e-01,-7.5400e-01,+1.9205e-02
454.94998,+6.7118e-01,-7.5429e-01,+1.9217e-02
455.00000,+6.7090e-01,-7.5460e-01,+1.9211e-02
455.04999,+6.7054e-01,-7.5495e-01,+1.9215e-02
455.09998,+6.7023e-01,-7.5529e-01,+1.9210e-02
455.14999,+6.6993e-01,-7.5557e-01,+1.9217e-02
455.20001,+6.6963e-01,-7.5587e-01,+1.9217e-02
455.25000,+6.6928e-01,-7.5620e-01,+1.9214e-02
455.29996,+6.6895e-01,-7.5655e-01,+1.9207e-02
455.34998,+6.6867e-01,-7.5685e-01,+1.9210e-02
455.39999,+6.6836e-01,-7.5714e-01,+1.9212e-02
455.44998,+6.6802e-01,-7.5750e-01,+1.9210e-02
455.49997,+6.6769e-01,-7.5783e-01,+1.9206e-02
455.54999,+6.6739e-01,-7.5812e-01,+1.9212e-02
455.60001,+6.6709e-01,-7.5841e-01,+1.9211e-02
455.64999,+6.6671e-01,-7.5875e-01,+1.9211e-02
455.69998,+6.6636e-01,-7.5907e-01,+1.9216e-02
455.75000,+6.6606e-01,-7.5934e-01,+1.9223e-02
455.80002,+6.6573e-01,-7.5961e-01,+1.9221e-02
455.84998,+6.6540e-01,-7.5991e-01,+1.9222e-02
455.89996,+6.6509e-01,-7.6020e-01,+1.9228e-02
455.94998,+6.6476e-01,-7.6049e-01,+1.9225e-02
456.00000,+6.6442e-01,-7.6080e-01,+1.9221e-02
456.04999,+6.6407e-01,-7.6114e-01,+1.9219e-02
456.09998,+6.6379e-01,-7.6142e-01,+1.9220e-02
456.14999,+6.6349e-01,-7.6170e-01,+1.9218e-02
456.20001,+6.6318e-01,-7.6197e-01,+1.9224e-02
456.25000,+6.6235e-01,-7.6265e-01,+1.9215e-02
456.29996,+6.6190e-01,-7.6301e-01,+1.9224e-02
456.34998,+6.6159e-01,-7.6327e-01,+1.9218e-02
456.39999,+6.6116e-01,-7.6363e-01,+1.9226e-02
456.44998,+6.6075e-01,-7.6390e-01,+1.9233e-02
456.49997,+6.6038e-01,-7.6415e-01,+1.9223e-02
456.54999,+6.6001e-01,-7.6445e-01,+1.9215e-02
456.60001,+6.5961e-01,-7.6477e-01,+1.9222e-02
456.64999,+6.5921e-01,-7.6508e-01,+1.9216e-02
456.69998,+6.5883e-01,-7.6533e-01,+1.9220e-02
456.75000,+6.5848e-01,-7.6561e-01,+1.9222e-02
456.80002,+6.5811e-01,-7.6591e-01,+1.9229e-02
456.84998,+6.5772e-01,-7.6622e-01,+1.9234e-02
456.89996,+6.5733e-01,-7.6652e-01,+1.9226e-02
456.94998,+6.5695e-01,-7.6684e-01,+1.9231e-02
457.00000,+6.5658e-01,-7.6717e-01,+1.9221e-02
457.04999,+6.5624e-01,-7.6746e-01,+1.9217e-02
457.09998,+6.5588e-01,-7.6772e-01,+1.9220e-02
457.14999,+6.5550e-01,-7.6797e-01,+1.9219e-02
457.20001,+6.5516e-01,-7.6824e-01,+1.9223e-02
457.25000,+6.5482e-01,-7.6850e-01,+1.9234e-02
457.29996,+6.5448e-01,-7.6880e-01,+1.9231e-02
457.34998,+6.5410e-01,-7.6909e-01,+1.9217e-02
457.39999,+6.5369e-01,-7.6945e-01,+1.9223e-02
457.44998,+6.5337e-01,-7.6970e-01,+1.9221e-02
457.49997,+6.5209e-01,-7.7076e-01,+1.9220e-02
457.54999,+6.5156e-01,-7.7120e-01,+1.9216e-02
457.60001,+6.5125e-01,-7.7146e-01,+1.9216e-02
457.64999,+6.5088e-01,-7.7174e-01,+1.9212e-02
457.69998,+6.5049e-01,-7.7208e-01,+1.9227e-02
457.75000,+6.5012e-01,-7.7235e-01,+1.9219e-02
457.80002,+6.4979e-01,-7.7261e-01,+1.9222e-02
457.84998,+6.4944e-01,-7.7289e-01,+1.9222e-02
457.89996,+6.4906e-01,-7.7317e-01,+1.9222e-02
457.94998,+6.4868e-01,-7.7347e-01,+1.9216e-02
458.00000,+6.4829e-01,-7.7379e-01,+1.9215e-02
458.04999,+6.4791e-01,-7.7410e-01,+1.9231e-02
458.09998,+6.4761e-01,-7.7437e-01,+1.9217e-02
458.14999,+6.4729e-01,-7.7462e-01,+1.9219e-02
458.20001,+6.4690e-01,-7.7494e-01,+1.9224e-02
458.25000,+6.4649e-01,-7.7525e-01,+1.9229e-02
458.29996,+6.4619e-01,-7.7550e-01,+1.9214e-02
458.34998,+6.4581e-01,-7.7581e-01,+1.9217e-02
458.39999,+6.4541e-01,-7.7612e-01,+1.9217e-02
458.44998,+6.4508e-01,-7.7641e-01,+1.9220e-02
458.49997,+6.4474e-01,-7.7672e-01,+1.9214e-02
458.54999,+6.4437e-01,-7.7703e-01,+1.9224e-02
458.60001,+6.4400e-01,-7.7734e-01,+1.9221e-02
458.64999,+6.4363e-01,-7.7765e-01,+1.9227e-02
458.69998,+6.4332e-01,-7.7793e-01,+1.9223e-02
458.75000,+6.4305e-01,-7.7824e-01,+1.9219e-02
458.80002,+6.4275e-01,-7.7855e-01,+1.9217e-02
458.84998,+6.4193e-01,-7.7925e-01,+1.9210e-02
458.89996,+6.4150e-01,-7.7959e-01,+1.9208e-02
458.94998,+6.4115e-01,-7.7986e-01,+1.9202e-02
